order_id,customer_name,customer_location,restaurant_name,cuisine,order_date,delivery_time_minutes,order_amount,delivery_partner,payment_method,rating,review_text,review_date,discount_applied,restaurant_location
107457,Customer_361,Dubai,Spice Kitchen,Indian,2023-02-24,51,175.44,Careem,Wallet,2,Good,2023-02-27,True,Sharjah
107458,Customer_187,Abu Dhabi,Food Hub,Fast Food,2023-11-11,27,73.88,Talabat,Card,4,Very fast delivery,2023-11-14,True,Abu Dhabi
107459,Customer_1689,Abu Dhabi,Urban Bites,Italian,2023-09-04,24,146.19,Careem,Cash,2,Very fast delivery,2023-09-08,True,Al Ain
107460,Customer_605,Abu Dhabi,Urban Bites,Fast Food,2023-03-03,24,84.44,Zomato,Wallet,1,Food was cold,2023-03-04,True,Ajman
107461,Customer_691,Sharjah,Royal Dine,Chinese,2023-08-28,34,21.66,Careem,Wallet,4,Good,2023-08-28,True,Dubai
107462,Customer_314,Dubai,Taste Corner,Chinese,2023-06-08,42,69.82,Careem,Wallet,5,Average,2023-06-12,True,Sharjah
107463,Customer_1243,Dubai,Royal Dine,Italian,2023-04-02,52,159.37,Careem,Card,1,Excellent,2023-04-05,False,Dubai
107464,Customer_1484,Ajman,Urban Bites,Fast Food,2023-06-11,27,187.71,Talabat,Cash,2,Average,2023-06-12,True,Ajman
107465,Customer_258,Dubai,Royal Dine,Arabic,2023-10-20,55,95.34,Careem,Wallet,3,Food was cold,2023-10-21,True,Ajman
107466,Customer_232,Al Ain,Spice Kitchen,Indian,2023-01-28,50,140.48,Talabat,Card,3,Poor,2023-01-31,False,Sharjah
107467,Customer_1855,Dubai,Urban Bites,Italian,2023-12-05,58,135.27,Deliveroo,Wallet,3,Good,2023-12-06,False,Dubai
107468,Customer_1127,Dubai,Taste Corner,Fast Food,2023-02-07,19,123.43,Careem,Cash,3,Excellent,2023-02-11,False,Dubai
107469,Customer_535,Abu Dhabi,Royal Dine,Chinese,2023-02-22,51,119.75,Deliveroo,Card,2,Very fast delivery,2023-02-22,False,Al Ain
107470,Customer_1714,Al Ain,Spice Kitchen,Italian,2023-09-05,48,53.7,Zomato,Cash,4,Very fast delivery,2023-09-09,False,Sharjah
107471,Customer_306,Dubai,Urban Bites,Fast Food,2023-11-03,58,191.14,Talabat,Wallet,1,Good,2023-11-06,True,Dubai
107472,Customer_1526,Dubai,Spice Kitchen,Fast Food,2023-06-18,33,51.88,Careem,Cash,4,Excellent,2023-06-21,False,Ajman
107473,Customer_977,Abu Dhabi,Spice Kitchen,Arabic,2023-01-17,31,175.63,Zomato,Wallet,4,Poor,2023-01-18,False,Ajman
107474,Customer_550,Ajman,Spice Kitchen,Chinese,2023-12-28,58,132.75,Talabat,Cash,5,Very fast delivery,2024-01-02,False,Dubai
107475,Customer_1909,Al Ain,Urban Bites,Arabic,2023-02-15,17,106.73,Zomato,Cash,2,Average,2023-02-17,False,Ajman
107476,Customer_1406,Dubai,Spice Kitchen,Italian,2023-04-18,42,135.31,Zomato,Card,2,Good,2023-04-21,False,Sharjah
107477,Customer_1733,Ajman,Food Hub,Italian,2023-08-25,55,144.81,Deliveroo,Card,2,Very fast delivery,2023-08-30,True,Abu Dhabi
107478,Customer_774,Sharjah,Urban Bites,Italian,2023-03-06,37,135.31,Zomato,Cash,2,Excellent,2023-03-07,False,Dubai
107479,Customer_360,Dubai,Urban Bites,Indian,2023-08-30,21,70.07,Talabat,Cash,2,Poor,2023-09-03,False,Al Ain
107480,Customer_1092,Ajman,Food Hub,Fast Food,2023-11-21,57,121.46,Zomato,Cash,2,Average,2023-11-22,False,Ajman
107481,Customer_1407,Ajman,Royal Dine,Indian,2023-01-26,43,97.91,Zomato,Card,1,Good,2023-01-31,True,Abu Dhabi
107482,Customer_737,Al Ain,Royal Dine,Fast Food,2023-04-07,41,22.51,Careem,Wallet,2,Excellent,2023-04-11,False,Abu Dhabi
107483,Customer_1837,Al Ain,Taste Corner,Chinese,2023-08-18,60,40.54,Careem,Wallet,3,Average,2023-08-21,False,Dubai
107484,Customer_1679,Dubai,Royal Dine,Indian,2023-06-25,36,169.19,Talabat,Wallet,3,Good,2023-06-25,False,Abu Dhabi
107485,Customer_1426,Dubai,Urban Bites,Italian,2023-12-01,27,65.21,Deliveroo,Cash,3,Poor,2023-12-01,True,Al Ain
107486,Customer_525,Ajman,Food Hub,Italian,2023-06-28,32,42.71,Zomato,Card,3,Food was cold,2023-06-29,True,Al Ain
107487,Customer_828,Abu Dhabi,Urban Bites,Chinese,2023-03-29,20,92.27,Talabat,Cash,5,Poor,2023-04-02,False,Sharjah
107488,Customer_243,Dubai,Royal Dine,Chinese,2023-01-24,37,37.75,Careem,Card,5,Food was cold,2023-01-24,False,Ajman
107489,Customer_1016,Al Ain,Royal Dine,Chinese,2023-11-30,46,24.29,Talabat,Cash,5,Food was cold,2023-12-02,False,Al Ain
107490,Customer_8,Dubai,Urban Bites,Fast Food,2023-08-10,36,70.64,Talabat,Cash,5,Excellent,2023-08-12,False,Abu Dhabi
107491,Customer_1419,Sharjah,Spice Kitchen,Arabic,2023-07-20,38,111.99,Deliveroo,Card,3,Poor,2023-07-20,True,Abu Dhabi
107492,Customer_964,Abu Dhabi,Royal Dine,Arabic,2023-07-04,21,36.02,Talabat,Cash,5,Excellent,2023-07-09,True,Sharjah
107493,Customer_677,Abu Dhabi,Urban Bites,Indian,2023-09-09,15,172.64,Deliveroo,Cash,1,Food was cold,2023-09-14,False,Sharjah
107494,Customer_526,Sharjah,Urban Bites,Italian,2023-08-28,35,158.09,Talabat,Wallet,1,Food was cold,2023-09-01,False,Al Ain
107495,Customer_50,Al Ain,Urban Bites,Chinese,2023-09-15,22,124.65,Talabat,Cash,5,Good,2023-09-17,False,Ajman
107496,Customer_459,Dubai,Urban Bites,Italian,2023-07-23,47,77.97,Deliveroo,Card,4,Average,2023-07-26,False,Al Ain
107497,Customer_1404,Abu Dhabi,Urban Bites,Chinese,2023-04-20,32,127.48,Careem,Wallet,2,Excellent,2023-04-24,True,Ajman
107498,Customer_288,Sharjah,Royal Dine,Indian,2023-03-27,50,57.45,Careem,Card,3,Excellent,2023-04-01,True,Al Ain
107499,Customer_304,Ajman,Food Hub,Italian,2023-06-18,30,55.31,Talabat,Wallet,3,Excellent,2023-06-21,False,Al Ain
107500,Customer_978,Dubai,Urban Bites,Indian,2023-09-27,36,137.94,Careem,Card,5,Very fast delivery,2023-09-28,False,Al Ain
107501,Customer_1009,Abu Dhabi,Royal Dine,Fast Food,2023-05-04,50,54.39,Talabat,Cash,3,Poor,2023-05-05,False,Sharjah
107502,Customer_210,Dubai,Spice Kitchen,Fast Food,2023-10-23,50,102.2,Zomato,Wallet,1,Food was cold,2023-10-25,False,Dubai
107503,Customer_840,Abu Dhabi,Food Hub,Indian,2023-07-24,42,21.21,Deliveroo,Card,1,Food was cold,2023-07-25,True,Al Ain
107504,Customer_383,Dubai,Spice Kitchen,Italian,2023-05-03,28,42.33,Careem,Card,4,Very fast delivery,2023-05-08,True,Al Ain
107505,Customer_1802,Dubai,Spice Kitchen,Indian,2023-05-25,50,152.17,Talabat,Cash,2,Poor,2023-05-29,True,Ajman
107506,Customer_939,Al Ain,Taste Corner,Fast Food,2023-04-01,30,184.31,Deliveroo,Wallet,2,Average,2023-04-04,False,Dubai
107507,Customer_1552,Sharjah,Urban Bites,Chinese,2023-03-20,29,36.73,Careem,Card,5,Poor,2023-03-24,False,Dubai
107508,Customer_1091,Abu Dhabi,Taste Corner,Italian,2023-07-15,40,132.92,Zomato,Cash,1,Very fast delivery,2023-07-15,True,Dubai
107509,Customer_900,Dubai,Urban Bites,Italian,2023-12-29,60,154.11,Deliveroo,Wallet,4,Good,2023-12-29,True,Al Ain
107510,Customer_743,Ajman,Taste Corner,Arabic,2023-03-15,33,30.55,Talabat,Card,4,Poor,2023-03-19,True,Dubai
107511,Customer_1142,Abu Dhabi,Taste Corner,Indian,2023-03-19,60,190.98,Deliveroo,Card,3,Good,2023-03-21,False,Ajman
107512,Customer_234,Abu Dhabi,Taste Corner,Fast Food,2023-01-14,51,28.25,Talabat,Cash,1,Food was cold,2023-01-18,False,Sharjah
107513,Customer_138,Sharjah,Taste Corner,Arabic,2023-08-03,57,166.5,Deliveroo,Card,4,Food was cold,2023-08-05,True,Dubai
107514,Customer_1355,Dubai,Spice Kitchen,Chinese,2023-09-17,53,188.08,Careem,Wallet,3,Average,2023-09-20,False,Dubai
107515,Customer_1268,Sharjah,Urban Bites,Indian,2023-08-15,20,74.45,Careem,Card,3,Average,2023-08-20,False,Abu Dhabi
107516,Customer_1017,Dubai,Taste Corner,Indian,2023-04-12,56,77.1,Careem,Wallet,4,Food was cold,2023-04-16,False,Sharjah
107517,Customer_997,Al Ain,Urban Bites,Arabic,2023-05-29,43,110.01,Zomato,Cash,5,Very fast delivery,2023-06-01,False,Al Ain
107518,Customer_1494,Al Ain,Royal Dine,Arabic,2023-09-06,47,139.26,Zomato,Card,1,Good,2023-09-07,False,Dubai
107519,Customer_1964,Sharjah,Food Hub,Italian,2023-06-21,57,143.81,Deliveroo,Wallet,2,Very fast delivery,2023-06-24,False,Sharjah
107520,Customer_304,Ajman,Urban Bites,Chinese,2023-08-15,58,109.5,Careem,Wallet,5,Average,2023-08-18,False,Sharjah
107521,Customer_543,Dubai,Food Hub,Chinese,2023-08-27,23,99.26,Careem,Cash,5,Food was cold,2023-08-27,True,Al Ain
107522,Customer_1006,Abu Dhabi,Urban Bites,Arabic,2023-11-01,56,184.11,Zomato,Cash,2,Average,2023-11-02,False,Ajman
107523,Customer_1104,Ajman,Urban Bites,Arabic,2023-06-02,56,132.94,Careem,Cash,5,Good,2023-06-03,True,Abu Dhabi
107524,Customer_1610,Ajman,Taste Corner,Chinese,2023-01-23,30,190.42,Careem,Card,4,Good,2023-01-25,False,Abu Dhabi
107525,Customer_1067,Sharjah,Urban Bites,Chinese,2023-07-26,34,22.07,Deliveroo,Cash,3,Poor,2023-07-29,True,Sharjah
107526,Customer_693,Ajman,Spice Kitchen,Chinese,2023-11-07,41,23.97,Zomato,Cash,3,Very fast delivery,2023-11-07,False,Abu Dhabi
107527,Customer_1733,Al Ain,Taste Corner,Chinese,2023-12-02,54,192.89,Zomato,Cash,3,Poor,2023-12-02,False,Sharjah
107528,Customer_1900,Al Ain,Urban Bites,Italian,2023-09-17,54,28.71,Talabat,Cash,3,Good,2023-09-18,True,Al Ain
107529,Customer_726,Sharjah,Royal Dine,Fast Food,2023-09-26,38,178.49,Careem,Card,4,Food was cold,2023-09-28,False,Ajman
107530,Customer_460,Ajman,Urban Bites,Fast Food,2023-06-10,32,21.09,Deliveroo,Cash,2,Very fast delivery,2023-06-15,True,Abu Dhabi
107531,Customer_902,Abu Dhabi,Urban Bites,Indian,2023-04-09,59,182.82,Deliveroo,Card,4,Very fast delivery,2023-04-12,True,Abu Dhabi
107532,Customer_1626,Abu Dhabi,Spice Kitchen,Arabic,2023-01-07,59,113.02,Zomato,Card,1,Poor,2023-01-09,False,Abu Dhabi
107533,Customer_550,Dubai,Urban Bites,Chinese,2023-04-10,41,113.89,Deliveroo,Cash,5,Good,2023-04-11,True,Sharjah
107534,Customer_1448,Abu Dhabi,Food Hub,Arabic,2023-01-01,43,180.45,Careem,Card,4,Average,2023-01-03,True,Dubai
107535,Customer_202,Sharjah,Spice Kitchen,Italian,2023-09-04,56,114.44,Talabat,Wallet,1,Very fast delivery,2023-09-09,True,Al Ain
107536,Customer_1613,Al Ain,Food Hub,Chinese,2023-09-10,26,83.29,Deliveroo,Cash,2,Poor,2023-09-10,True,Sharjah
107537,Customer_332,Ajman,Urban Bites,Arabic,2023-09-10,41,159.7,Talabat,Card,2,Average,2023-09-13,True,Dubai
107538,Customer_326,Sharjah,Spice Kitchen,Italian,2023-05-25,17,34.39,Zomato,Cash,2,Good,2023-05-30,False,Dubai
107539,Customer_1747,Ajman,Urban Bites,Italian,2023-01-10,57,194.5,Deliveroo,Card,1,Excellent,2023-01-14,True,Ajman
107540,Customer_478,Abu Dhabi,Urban Bites,Italian,2023-07-04,47,178.14,Careem,Wallet,3,Food was cold,2023-07-08,True,Dubai
107541,Customer_898,Dubai,Taste Corner,Italian,2023-11-14,26,127.83,Zomato,Wallet,4,Poor,2023-11-15,True,Sharjah
107542,Customer_1151,Abu Dhabi,Royal Dine,Italian,2023-05-25,51,167.55,Careem,Wallet,2,Food was cold,2023-05-26,True,Dubai
107543,Customer_1563,Ajman,Food Hub,Fast Food,2023-08-29,38,110.59,Careem,Cash,1,Average,2023-09-02,True,Dubai
107544,Customer_1031,Abu Dhabi,Royal Dine,Arabic,2023-03-04,43,173.59,Zomato,Wallet,2,Good,2023-03-09,True,Sharjah
107545,Customer_1900,Sharjah,Taste Corner,Chinese,2023-05-16,16,165.78,Deliveroo,Cash,5,Good,2023-05-16,True,Sharjah
107546,Customer_1507,Ajman,Taste Corner,Fast Food,2023-09-13,46,123.8,Careem,Wallet,3,Excellent,2023-09-18,True,Al Ain
107547,Customer_198,Dubai,Urban Bites,Italian,2023-07-22,17,83.05,Zomato,Card,3,Very fast delivery,2023-07-26,True,Al Ain
107548,Customer_1557,Dubai,Taste Corner,Italian,2023-03-05,30,110.64,Zomato,Wallet,3,Average,2023-03-09,False,Al Ain
107549,Customer_1753,Ajman,Taste Corner,Italian,2023-01-17,20,195.12,Zomato,Cash,4,Average,2023-01-20,True,Dubai
107550,Customer_1426,Sharjah,Urban Bites,Chinese,2023-12-14,23,189.44,Careem,Cash,2,Very fast delivery,2023-12-15,True,Dubai
107551,Customer_130,Ajman,Urban Bites,Chinese,2023-01-17,43,63.16,Talabat,Wallet,3,Excellent,2023-01-22,True,Dubai
107552,Customer_1891,Sharjah,Taste Corner,Indian,2023-07-12,34,198.22,Careem,Wallet,5,Good,2023-07-13,True,Ajman
107553,Customer_1402,Ajman,Spice Kitchen,Fast Food,2023-05-10,43,118.75,Talabat,Cash,3,Food was cold,2023-05-13,False,Abu Dhabi
107554,Customer_782,Sharjah,Spice Kitchen,Fast Food,2023-05-13,40,181.71,Talabat,Card,1,Food was cold,2023-05-18,True,Ajman
107555,Customer_425,Al Ain,Taste Corner,Fast Food,2023-08-24,47,197.25,Deliveroo,Cash,1,Poor,2023-08-28,True,Abu Dhabi
107556,Customer_1249,Sharjah,Spice Kitchen,Italian,2023-01-11,33,184.37,Talabat,Wallet,4,Food was cold,2023-01-15,False,Sharjah
107557,Customer_1799,Ajman,Royal Dine,Arabic,2023-08-27,59,142.32,Talabat,Wallet,5,Good,2023-09-01,True,Al Ain
107558,Customer_469,Sharjah,Spice Kitchen,Indian,2023-08-18,24,155.38,Talabat,Wallet,5,Food was cold,2023-08-18,True,Dubai
107559,Customer_1299,Abu Dhabi,Royal Dine,Italian,2023-06-03,50,79.86,Deliveroo,Cash,2,Poor,2023-06-04,True,Sharjah
107560,Customer_1710,Al Ain,Urban Bites,Indian,2023-08-08,27,187.72,Deliveroo,Card,1,Excellent,2023-08-11,False,Abu Dhabi
107561,Customer_1525,Ajman,Royal Dine,Fast Food,2023-02-17,16,173.84,Deliveroo,Cash,3,Very fast delivery,2023-02-17,False,Sharjah
107562,Customer_710,Abu Dhabi,Royal Dine,Fast Food,2023-05-03,60,59.6,Careem,Wallet,1,Excellent,2023-05-05,True,Al Ain
107563,Customer_1739,Al Ain,Urban Bites,Fast Food,2023-12-29,46,25.65,Zomato,Card,2,Excellent,2024-01-01,True,Al Ain
107564,Customer_195,Dubai,Food Hub,Italian,2023-12-23,32,67.22,Careem,Card,1,Excellent,2023-12-28,True,Ajman
107565,Customer_473,Abu Dhabi,Royal Dine,Arabic,2023-04-10,31,109.61,Talabat,Card,5,Very fast delivery,2023-04-13,False,Ajman
107566,Customer_637,Dubai,Royal Dine,Arabic,2023-10-30,36,66.82,Careem,Wallet,2,Food was cold,2023-11-03,False,Dubai
107567,Customer_36,Sharjah,Royal Dine,Chinese,2023-04-30,23,157.65,Talabat,Card,3,Average,2023-05-01,False,Ajman
107568,Customer_1160,Dubai,Royal Dine,Indian,2023-06-08,21,131.44,Zomato,Card,3,Average,2023-06-09,True,Dubai
107569,Customer_1939,Sharjah,Taste Corner,Arabic,2023-10-31,23,39.01,Careem,Card,1,Food was cold,2023-11-05,False,Dubai
107570,Customer_970,Al Ain,Spice Kitchen,Indian,2023-04-09,26,144.36,Deliveroo,Card,1,Food was cold,2023-04-10,False,Abu Dhabi
107571,Customer_1411,Abu Dhabi,Royal Dine,Indian,2023-09-21,29,81.23,Careem,Cash,4,Average,2023-09-23,True,Ajman
107572,Customer_1247,Ajman,Spice Kitchen,Arabic,2023-04-26,21,103.69,Deliveroo,Wallet,2,Excellent,2023-05-01,False,Al Ain
107573,Customer_950,Sharjah,Urban Bites,Indian,2023-03-19,32,114.52,Talabat,Card,3,Average,2023-03-23,False,Dubai
107574,Customer_1526,Sharjah,Food Hub,Chinese,2023-10-22,60,108.07,Deliveroo,Cash,3,Good,2023-10-25,True,Ajman
107575,Customer_1279,Ajman,Taste Corner,Fast Food,2023-04-04,44,173.84,Talabat,Cash,1,Average,2023-04-05,True,Abu Dhabi
107576,Customer_784,Dubai,Royal Dine,Arabic,2023-02-16,42,58.31,Talabat,Card,2,Very fast delivery,2023-02-18,False,Sharjah
107577,Customer_305,Al Ain,Royal Dine,Chinese,2023-03-02,60,165.78,Deliveroo,Cash,2,Food was cold,2023-03-07,False,Sharjah
107578,Customer_1975,Sharjah,Taste Corner,Arabic,2023-08-20,22,44.82,Zomato,Wallet,1,Poor,2023-08-21,True,Abu Dhabi
107579,Customer_574,Al Ain,Food Hub,Fast Food,2023-11-12,52,150.31,Deliveroo,Wallet,5,Good,2023-11-12,False,Sharjah
107580,Customer_180,Abu Dhabi,Spice Kitchen,Italian,2023-06-11,35,184.68,Careem,Card,2,Food was cold,2023-06-13,False,Al Ain
107581,Customer_562,Sharjah,Urban Bites,Italian,2023-04-09,56,128.0,Careem,Card,4,Very fast delivery,2023-04-10,False,Al Ain
107582,Customer_1906,Ajman,Spice Kitchen,Indian,2023-02-26,32,73.05,Zomato,Card,2,Excellent,2023-02-26,True,Sharjah
107583,Customer_1612,Ajman,Urban Bites,Arabic,2023-04-04,49,177.1,Zomato,Wallet,1,Very fast delivery,2023-04-07,True,Ajman
107584,Customer_1217,Dubai,Taste Corner,Fast Food,2023-01-27,38,70.14,Careem,Cash,2,Average,2023-01-29,True,Sharjah
107585,Customer_375,Sharjah,Spice Kitchen,Chinese,2023-06-27,32,50.88,Zomato,Wallet,5,Average,2023-06-28,False,Abu Dhabi
107586,Customer_297,Al Ain,Spice Kitchen,Italian,2023-04-06,31,80.69,Talabat,Cash,2,Very fast delivery,2023-04-06,True,Al Ain
107587,Customer_274,Abu Dhabi,Royal Dine,Italian,2023-01-28,20,33.03,Deliveroo,Card,2,Food was cold,2023-01-30,True,Dubai
107588,Customer_1742,Sharjah,Royal Dine,Indian,2023-07-12,25,191.16,Careem,Wallet,5,Good,2023-07-12,True,Ajman
107589,Customer_711,Ajman,Urban Bites,Arabic,2023-07-10,56,192.26,Careem,Card,4,Good,2023-07-10,True,Sharjah
107590,Customer_820,Dubai,Spice Kitchen,Fast Food,2023-08-10,39,83.85,Deliveroo,Card,4,Average,2023-08-13,True,Dubai
107591,Customer_1582,Al Ain,Taste Corner,Chinese,2023-04-05,35,172.02,Zomato,Card,4,Good,2023-04-08,True,Abu Dhabi
107592,Customer_349,Al Ain,Spice Kitchen,Arabic,2023-12-24,56,38.78,Deliveroo,Cash,4,Food was cold,2023-12-27,True,Sharjah
107593,Customer_454,Ajman,Food Hub,Indian,2023-05-24,34,104.14,Talabat,Wallet,3,Good,2023-05-29,True,Dubai
107594,Customer_1331,Dubai,Urban Bites,Chinese,2023-10-26,21,172.84,Zomato,Cash,3,Excellent,2023-10-29,True,Al Ain
107595,Customer_1257,Dubai,Food Hub,Chinese,2023-11-29,27,97.23,Careem,Cash,5,Excellent,2023-12-03,False,Ajman
107596,Customer_1958,Dubai,Taste Corner,Indian,2023-05-12,45,148.66,Talabat,Wallet,2,Food was cold,2023-05-17,False,Abu Dhabi
107597,Customer_1400,Sharjah,Food Hub,Arabic,2023-08-04,37,161.42,Deliveroo,Card,1,Excellent,2023-08-08,False,Abu Dhabi
107598,Customer_1020,Ajman,Food Hub,Chinese,2023-06-12,48,74.58,Careem,Wallet,3,Food was cold,2023-06-12,False,Sharjah
107599,Customer_670,Ajman,Food Hub,Italian,2023-04-23,34,127.81,Careem,Card,2,Excellent,2023-04-24,True,Sharjah
107600,Customer_1220,Abu Dhabi,Spice Kitchen,Italian,2023-01-28,23,50.67,Talabat,Wallet,3,Food was cold,2023-01-28,True,Ajman
107601,Customer_685,Dubai,Food Hub,Arabic,2023-08-30,23,141.07,Zomato,Cash,5,Poor,2023-08-30,True,Abu Dhabi
107602,Customer_945,Ajman,Food Hub,Arabic,2023-04-03,27,42.93,Careem,Card,4,Good,2023-04-06,False,Ajman
107603,Customer_790,Dubai,Royal Dine,Chinese,2023-12-18,21,112.68,Zomato,Wallet,1,Good,2023-12-20,False,Sharjah
107604,Customer_1066,Sharjah,Food Hub,Fast Food,2023-10-22,30,154.19,Deliveroo,Wallet,5,Excellent,2023-10-26,True,Al Ain
107605,Customer_1368,Ajman,Food Hub,Italian,2023-11-02,24,113.08,Deliveroo,Wallet,4,Poor,2023-11-05,False,Dubai
107606,Customer_1058,Abu Dhabi,Food Hub,Fast Food,2023-12-12,31,84.08,Deliveroo,Card,4,Average,2023-12-15,False,Ajman
107607,Customer_416,Dubai,Urban Bites,Chinese,2023-12-31,23,159.39,Zomato,Card,4,Poor,2024-01-05,False,Dubai
107608,Customer_1451,Ajman,Urban Bites,Arabic,2023-08-16,19,79.23,Deliveroo,Card,3,Good,2023-08-21,False,Ajman
107609,Customer_291,Sharjah,Food Hub,Fast Food,2023-10-31,16,96.22,Deliveroo,Cash,2,Very fast delivery,2023-11-04,True,Al Ain
107610,Customer_1088,Abu Dhabi,Food Hub,Indian,2023-07-23,37,59.16,Zomato,Cash,5,Poor,2023-07-27,True,Sharjah
107611,Customer_239,Dubai,Royal Dine,Chinese,2023-08-13,26,109.28,Deliveroo,Cash,1,Average,2023-08-13,False,Ajman
107612,Customer_1347,Sharjah,Food Hub,Indian,2023-08-21,45,158.34,Deliveroo,Card,1,Poor,2023-08-26,True,Ajman
107613,Customer_1995,Al Ain,Taste Corner,Italian,2023-01-22,56,66.62,Talabat,Wallet,5,Poor,2023-01-25,True,Al Ain
107614,Customer_1090,Dubai,Food Hub,Indian,2023-08-13,15,81.8,Careem,Wallet,5,Food was cold,2023-08-14,False,Dubai
107615,Customer_1017,Al Ain,Food Hub,Indian,2023-07-08,17,60.13,Zomato,Cash,4,Excellent,2023-07-13,False,Dubai
107616,Customer_869,Sharjah,Spice Kitchen,Fast Food,2023-10-01,22,128.13,Careem,Cash,1,Very fast delivery,2023-10-05,False,Sharjah
107617,Customer_540,Dubai,Taste Corner,Arabic,2023-05-15,54,142.36,Zomato,Cash,1,Poor,2023-05-19,False,Al Ain
107618,Customer_1882,Ajman,Food Hub,Fast Food,2023-07-16,16,102.68,Talabat,Wallet,5,Poor,2023-07-20,True,Dubai
107619,Customer_1536,Dubai,Urban Bites,Italian,2023-10-31,52,112.69,Deliveroo,Card,1,Excellent,2023-11-01,True,Sharjah
107620,Customer_450,Sharjah,Taste Corner,Chinese,2023-02-05,26,133.11,Deliveroo,Wallet,1,Food was cold,2023-02-10,False,Ajman
107621,Customer_31,Abu Dhabi,Urban Bites,Fast Food,2023-03-22,57,185.6,Talabat,Card,2,Excellent,2023-03-24,True,Dubai
107622,Customer_1304,Ajman,Taste Corner,Chinese,2023-12-01,56,60.36,Zomato,Wallet,2,Very fast delivery,2023-12-03,True,Sharjah
107623,Customer_594,Ajman,Taste Corner,Chinese,2023-04-26,15,146.97,Talabat,Cash,3,Average,2023-04-27,True,Sharjah
107624,Customer_1074,Sharjah,Taste Corner,Fast Food,2023-06-15,54,59.95,Deliveroo,Wallet,5,Food was cold,2023-06-15,False,Dubai
107625,Customer_1045,Al Ain,Urban Bites,Italian,2023-11-09,22,98.56,Careem,Wallet,4,Excellent,2023-11-13,False,Abu Dhabi
107626,Customer_1058,Sharjah,Taste Corner,Arabic,2023-09-27,42,143.36,Talabat,Card,4,Very fast delivery,2023-09-27,True,Al Ain
107627,Customer_1268,Ajman,Royal Dine,Arabic,2023-02-06,38,40.77,Zomato,Wallet,3,Poor,2023-02-08,True,Dubai
107628,Customer_398,Ajman,Spice Kitchen,Italian,2023-01-28,54,171.72,Deliveroo,Cash,1,Good,2023-02-02,False,Abu Dhabi
107629,Customer_1328,Al Ain,Food Hub,Arabic,2023-07-16,43,37.02,Talabat,Card,1,Very fast delivery,2023-07-16,True,Ajman
107630,Customer_1286,Ajman,Spice Kitchen,Indian,2023-05-13,32,175.26,Deliveroo,Wallet,4,Average,2023-05-14,True,Al Ain
107631,Customer_196,Ajman,Royal Dine,Indian,2023-05-17,32,29.58,Careem,Cash,3,Excellent,2023-05-19,False,Sharjah
107632,Customer_1107,Dubai,Spice Kitchen,Chinese,2023-10-28,21,102.16,Talabat,Card,5,Very fast delivery,2023-10-31,False,Ajman
107633,Customer_1822,Abu Dhabi,Urban Bites,Fast Food,2023-08-02,30,165.12,Talabat,Cash,3,Very fast delivery,2023-08-05,True,Al Ain
107634,Customer_920,Abu Dhabi,Food Hub,Italian,2023-09-20,28,190.15,Zomato,Card,4,Very fast delivery,2023-09-21,False,Sharjah
107635,Customer_81,Al Ain,Taste Corner,Fast Food,2023-11-24,51,62.14,Zomato,Card,1,Average,2023-11-27,True,Ajman
107636,Customer_664,Abu Dhabi,Food Hub,Indian,2023-07-25,24,103.17,Talabat,Cash,3,Average,2023-07-25,False,Al Ain
107637,Customer_1582,Sharjah,Urban Bites,Indian,2023-05-15,31,159.33,Talabat,Card,1,Good,2023-05-20,True,Dubai
107638,Customer_1681,Sharjah,Spice Kitchen,Fast Food,2023-07-02,51,155.8,Talabat,Card,4,Food was cold,2023-07-07,True,Abu Dhabi
107639,Customer_1332,Al Ain,Royal Dine,Indian,2023-02-27,52,104.43,Talabat,Cash,1,Food was cold,2023-03-01,False,Ajman
107640,Customer_47,Abu Dhabi,Food Hub,Arabic,2023-03-24,38,49.39,Zomato,Cash,2,Good,2023-03-28,False,Ajman
107641,Customer_659,Al Ain,Taste Corner,Fast Food,2023-12-03,57,172.96,Careem,Wallet,5,Poor,2023-12-06,False,Dubai
107642,Customer_1735,Al Ain,Royal Dine,Italian,2023-08-19,58,130.52,Careem,Wallet,4,Poor,2023-08-21,True,Ajman
107643,Customer_1103,Al Ain,Urban Bites,Indian,2023-06-05,53,125.69,Careem,Wallet,1,Average,2023-06-07,True,Dubai
107644,Customer_1372,Ajman,Food Hub,Chinese,2023-03-22,30,150.45,Zomato,Wallet,1,Excellent,2023-03-27,False,Abu Dhabi
107645,Customer_1356,Ajman,Food Hub,Fast Food,2023-06-12,26,66.94,Deliveroo,Cash,2,Average,2023-06-16,True,Sharjah
107646,Customer_1330,Ajman,Taste Corner,Fast Food,2023-04-27,40,24.57,Talabat,Wallet,4,Average,2023-05-02,False,Sharjah
107647,Customer_1624,Dubai,Taste Corner,Fast Food,2023-10-19,54,106.46,Talabat,Wallet,3,Good,2023-10-22,True,Ajman
107648,Customer_1224,Al Ain,Urban Bites,Italian,2023-05-14,27,106.49,Zomato,Wallet,2,Food was cold,2023-05-15,True,Al Ain
107649,Customer_1676,Sharjah,Spice Kitchen,Arabic,2023-05-22,57,73.04,Deliveroo,Cash,3,Food was cold,2023-05-22,True,Sharjah
107650,Customer_1397,Al Ain,Spice Kitchen,Italian,2023-08-23,58,30.91,Talabat,Wallet,5,Food was cold,2023-08-23,False,Sharjah
